1732337241.09501219,2341,535641.09501219,22.30405120,114.18039992,5.57083201,-11.33143956,-0.76621128,4.03542035,-0.66264680,0.79099963,0.29408128,-0.26142868,0.08697530,-0.00989062
1732337241.29518461,2341,535641.29518461,22.30405130,114.18039927,5.56469414,-11.27244089,-0.79731666,3.95159085,-0.73017523,0.80172948,0.28794340,-0.27242270,0.06178889,-0.00886947
1732337241.49546695,2341,535641.49546695,22.30405138,114.18039871,5.56361609,-11.24491883,-0.78169918,4.08262660,-0.78759898,0.81124905,0.28686535,-0.25493938,0.07772738,-0.01081465
1732337241.69552827,2341,535641.69552827,22.30405147,114.18039811,5.55008998,-11.17386910,-0.96000740,3.90253802,-0.84886924,0.82115385,0.27333923,-0.23446502,0.04768946,-0.00626561
1732337241.89569402,2341,535641.89569402,22.30405168,114.18039757,5.55774787,-11.13795876,-1.08696238,3.88041062,-0.90496842,0.84349820,0.28099710,-0.25170089,0.08644016,-0.00670363
1732337242.09587216,2341,535642.09587216,22.30405175,114.18039716,5.55989350,-11.22276947,-1.43812334,3.68625045,-0.94678785,0.85163545,0.28314272,-0.27969938,0.08684401,-0.00943944
1732337242.29604578,2341,535642.29604578,22.30405183,114.18039649,5.56047080,-11.20483001,-1.48316328,3.54784477,-1.01584402,0.86016908,0.28372002,-0.32392044,0.07436704,-0.01073854
1732337242.49621034,2341,535642.49621034,22.30405192,114.18039603,5.55028157,-11.21230316,-1.44420323,3.53850844,-1.06369264,0.87050344,0.27353077,-0.31248984,0.05737115,-0.00662100
1732337242.69636583,2341,535642.69636583,22.30405202,114.18039536,5.55031607,-11.17383407,-1.35426389,3.63196187,-1.13232687,0.88134640,0.27356527,-0.30277023,0.05220657,-0.00985952
1732337242.89655852,2341,535642.89655852,22.30405213,114.18039483,5.55157936,-11.17180968,-1.24739228,3.85172481,-1.18747723,0.89437969,0.27482854,-0.30601513,0.06306986,-0.00966814
1732337243.09681988,2341,535643.09681988,22.30405225,114.18039433,5.54926537,-11.05839778,-1.32744014,3.70106839,-1.23878589,0.90678038,0.27251453,-0.29003585,0.05995251,-0.00674183
1732337243.29689741,2341,535643.29689741,22.30405246,114.18039382,5.54769756,-10.94232172,-1.30325532,3.75031844,-1.29129864,0.93034598,0.27094672,-0.26912099,0.07121853,-0.01008829
1732337243.49708319,2341,535643.49708319,22.30405265,114.18039330,5.54941101,-10.71410761,-1.37603769,3.66587568,-1.34457047,0.95091993,0.27266016,-0.27659525,0.05871701,-0.01113213
1732337243.69723821,2341,535643.69723821,22.30405280,114.18039282,5.55202046,-10.55507959,-1.34037812,3.65901124,-1.39435493,0.96855032,0.27526959,-0.29470162,0.09551385,-0.01092544
1732337243.89750671,2341,535643.89750671,22.30405287,114.18039203,5.54179804,-10.33839516,-1.38986160,3.59792701,-1.47542716,0.97634559,0.26504715,-0.29615984,0.07356732,-0.01327200
1732337244.09759092,2341,535644.09759092,22.30405293,114.18039142,5.54270297,-9.82582459,-1.43716729,3.62293508,-1.53892453,0.98230761,0.26595206,-0.29308803,0.04318277,-0.00513414
1732337244.29776144,2341,535644.29776144,22.30405311,114.18039075,5.54421322,-9.00479511,-1.49467665,3.58838140,-1.60759274,1.00236346,0.26746229,-0.29780672,0.04667485,-0.01509769
1732337244.49794006,2341,535644.49794006,22.30405322,114.18039025,5.54092680,-7.93420338,-1.46832376,3.57588175,-1.65870090,1.01472139,0.26417586,-0.30762684,0.01776034,-0.01400295
1732337244.69811296,2341,535644.69811296,22.30405330,114.18038970,5.53205145,-6.67420738,-1.59717335,3.61060078,-1.71551408,1.02307048,0.25530049,-0.28287289,0.02138509,-0.00488906
1732337244.89828205,2341,535644.89828205,22.30405338,114.18038912,5.53682702,-5.22557318,-1.73697419,3.45886398,-1.77563776,1.03265649,0.26007604,-0.29500672,-0.01852288,-0.02208600
1732337245.09846044,2341,535645.09846044,22.30405342,114.18038861,5.53558470,-3.74347614,-1.71083197,3.49119704,-1.82772501,1.03716809,0.25883371,-0.29721762,0.02105174,-0.01129006
1732337245.29862309,2341,535645.29862309,22.30405353,114.18038798,5.52163218,-2.09168278,-1.85531055,3.50505064,-1.89294005,1.04899111,0.24488117,-0.29894272,0.00951678,0.00325397
1732337245.49890494,2341,535645.49890494,22.30405352,114.18038720,5.52351311,-0.27832462,-2.07599793,3.22847848,-1.97314409,1.04757203,0.24676208,-0.32663074,0.00184877,-0.01510824
1732337245.69896650,2341,535645.69896650,22.30405337,114.18038637,5.51048064,1.99266443,-2.23041773,3.07919057,-2.05916548,1.03087653,0.23372958,-0.32031545,-0.01885171,-0.01112912
1732337245.89913869,2341,535645.89913869,22.30405339,114.18038594,5.51473602,3.79017436,-2.26352856,3.05176354,-2.10296278,1.03323164,0.23798495,-0.35548039,-0.01573277,-0.01334605
1732337246.09931374,2341,535646.09931374,22.30405341,114.18038542,5.51442006,5.24570239,-2.29223737,3.04749706,-2.15681796,1.03604762,0.23766896,-0.33831443,-0.04489122,-0.01867537
1732337246.29948378,2341,535646.29948378,22.30405346,114.18038484,5.52741055,6.37996701,-2.26480234,3.19178973,-2.21666411,1.04114133,0.25065943,-0.36451462,-0.04221704,-0.01559438
1732337246.49965167,2341,535646.49965167,22.30405335,114.18038427,5.52496890,7.30958120,-2.23002645,3.15663100,-2.27502184,1.02917184,0.24821777,-0.35518305,-0.04443503,-0.02272295
1732337246.69982338,2341,535646.69982338,22.30405319,114.18038363,5.50672101,8.09094424,-2.30798316,3.21218698,-2.34150739,1.01088979,0.22996986,-0.31524250,-0.05255059,-0.01822773
1732337246.90000582,2341,535646.90000582,22.30405314,114.18038307,5.51871552,8.69179493,-2.27711889,3.15102246,-2.39951623,1.00522268,0.24196435,-0.35499697,-0.05662755,-0.02881631
1732337247.10025072,2341,535647.10025072,22.30405296,114.18038235,5.50029405,9.30881781,-2.33535850,3.28494813,-2.47304434,0.98523190,0.22354285,-0.30249701,-0.04976749,-0.02119290
1732337247.30038929,2341,535647.30038929,22.30405286,114.18038170,5.49310008,10.05030855,-2.32645596,3.20430968,-2.54045027,0.97440981,0.21634885,-0.31753166,-0.04511634,-0.02074826
1732337247.50057888,2341,535647.50057888,22.30405272,114.18038099,5.48234112,11.20115691,-2.52399242,3.08743411,-2.61335066,0.95892505,0.20558987,-0.27667842,-0.09543305,-0.01762450
1732337247.70068002,2341,535647.70068002,22.30405274,114.18038049,5.49804774,12.53167275,-2.49109034,2.98238250,-2.66471181,0.96194912,0.22129646,-0.33114160,-0.06692569,-0.01182152
1732337247.90091944,2341,535647.90091944,22.30405260,114.18037992,5.49266047,13.84498169,-2.61358254,3.00251807,-2.72361691,0.94550629,0.21590917,-0.30288880,-0.07101260,-0.02145836
1732337248.10102892,2341,535648.10102892,22.30405244,114.18037915,5.47987077,15.28428250,-2.74848046,2.75350568,-2.80314172,0.92869468,0.20311944,-0.29997705,-0.08078760,-0.01605782
1732337248.30120134,2341,535648.30120134,22.30405232,114.18037856,5.48462242,17.39747126,-2.79371276,2.53366370,-2.86339282,0.91449756,0.20787107,-0.33186996,-0.11372295,-0.02993615
1732337248.50143385,2341,535648.50143385,22.30405207,114.18037794,5.47362399,18.89200613,-2.86909235,2.65627624,-2.92794094,0.88773928,0.19687261,-0.32313043,-0.09122471,-0.01808077
1732337248.70164466,2341,535648.70164466,22.30405184,114.18037742,5.47386017,19.86253108,-2.82241326,2.70951118,-2.98156597,0.86130414,0.19710877,-0.35093143,-0.11288481,-0.01910030
1732337248.90182447,2341,535648.90182447,22.30405164,114.18037666,5.46269192,20.67638921,-2.93909487,2.68769988,-3.05994869,0.83985423,0.18594048,-0.29952034,-0.10881251,-0.02723067
1732337249.10189724,2341,535649.10189724,22.30405147,114.18037607,5.46258445,21.15683369,-2.89427600,2.62038279,-3.12000822,0.82026553,0.18583299,-0.34223473,-0.13425183,-0.02158022
1732337249.30206800,2341,535649.30206800,22.30405119,114.18037544,5.45525192,21.76569924,-3.04252202,2.66135112,-3.18544331,0.78959584,0.17850043,-0.31008369,-0.07891381,-0.02310174
1732337249.50231838,2341,535649.50231838,22.30405104,114.18037458,5.44483875,22.71411311,-3.09791343,2.29006964,-3.27362549,0.77346243,0.16808722,-0.30339318,-0.12838250,-0.01934648
1732337249.70240593,2341,535649.70240593,22.30405086,114.18037409,5.43957160,23.78407715,-3.04787816,2.42405966,-3.32390799,0.75375387,0.16282005,-0.32791831,-0.14741664,-0.02243853
1732337249.90267277,2341,535649.90267277,22.30405052,114.18037343,5.43908822,25.27076340,-3.09237617,2.37171616,-3.39208344,0.71507692,0.16233664,-0.28622981,-0.19076100,-0.02449006
1732337250.10276103,2341,535650.10276103,22.30405028,114.18037284,5.44187381,26.98861169,-3.17128622,2.39034158,-3.45277258,0.68850355,0.16512219,-0.31676719,-0.16533781,-0.01240594
1732337250.30292344,2341,535650.30292344,22.30404997,114.18037226,5.42699024,28.33104126,-3.23814898,2.18817375,-3.51241038,0.65415306,0.15023859,-0.31188606,-0.16466537,-0.01917468
1732337250.50314426,2341,535650.50314426,22.30404971,114.18037166,5.43499787,29.24004093,-3.33466668,2.09167949,-3.57453613,0.62629507,0.15824620,-0.30235610,-0.20261243,-0.02444527
1732337250.70326924,2341,535650.70326924,22.30404946,114.18037118,5.42483040,29.93726565,-3.18085775,2.01090950,-3.62468115,0.59809225,0.14807870,-0.32805687,-0.21559804,-0.02120919
1732337250.90343809,2341,535650.90343809,22.30404918,114.18037067,5.42136862,30.57406325,-3.15387036,2.04035396,-3.67715346,0.56766873,0.14461689,-0.33880475,-0.22351998,-0.01719432
1732337251.10366106,2341,535651.10366106,22.30404893,114.18037005,5.41665199,31.07471314,-3.16933297,2.10046591,-3.74095780,0.53962266,0.13990023,-0.34086899,-0.23891424,-0.01959142
1732337251.30387115,2341,535651.30387115,22.30404859,114.18036933,5.42306793,31.55350672,-3.08157108,2.16956113,-3.81449900,0.50240249,0.14631613,-0.33086272,-0.22838798,-0.01482887
1732337251.50395751,2341,535651.50395751,22.30404844,114.18036892,5.41075634,31.87938492,-3.04204757,2.26437242,-3.85664036,0.48480027,0.13400452,-0.35901835,-0.21220242,-0.02889227
1732337251.70414209,2341,535651.70414209,22.30404807,114.18036834,5.41818146,32.32838479,-2.98386709,2.21110201,-3.91655547,0.44398435,0.14142960,-0.40367582,-0.19965729,-0.02402251
1732337251.90429354,2341,535651.90429354,22.30404769,114.18036755,5.41419907,32.69250458,-3.01524883,2.26666678,-3.99810765,0.40266267,0.13744715,-0.37691991,-0.20238997,-0.00821655
1732337252.10446358,2341,535652.10446358,22.30404721,114.18036685,5.41307358,32.96511061,-2.99490455,2.34170872,-4.07066267,0.34855980,0.13632163,-0.41117396,-0.20376232,-0.01576835
1732337252.30465412,2341,535652.30465412,22.30404675,114.18036597,5.40286552,33.20863034,-3.12672864,2.33977099,-4.16055252,0.29849569,0.12611351,-0.37465872,-0.19205240,-0.02293411
1732337252.50481319,2341,535652.50481319,22.30404632,114.18036515,5.40309334,33.38123073,-3.08777572,2.10294635,-4.24508960,0.25023111,0.12634128,-0.39441299,-0.23045948,-0.02398206
1732337252.70498753,2341,535652.70498753,22.30404597,114.18036451,5.40018648,33.56127180,-2.99891735,2.15431267,-4.31115566,0.21147325,0.12343438,-0.38453858,-0.22456929,-0.03102161
1732337252.90515232,2341,535652.90515232,22.30404543,114.18036373,5.40059559,33.78592363,-3.14050625,2.34088774,-4.39138558,0.15206140,0.12384343,-0.37306496,-0.22562073,-0.02398627
1732337253.10532999,2341,535653.10532999,22.30404503,114.18036271,5.38065439,34.39819889,-3.11824902,2.09324255,-4.49692144,0.10749051,0.10390216,-0.37748186,-0.23773321,-0.03312632
1732337253.30551624,2341,535653.30551624,22.30404447,114.18036198,5.36425160,35.29993057,-3.16517551,2.04843305,-4.57234872,0.04548245,0.08749932,-0.33567384,-0.24622750,-0.02951672
1732337253.50567222,2341,535653.50567222,22.30404411,114.18036123,5.36129769,36.48640434,-3.20449060,1.87870689,-4.64913343,0.00560814,0.08454535,-0.34147750,-0.25873323,-0.02681443
1732337253.70585108,2341,535653.70585108,22.30404376,114.18036056,5.36199428,37.94891953,-3.17787295,1.79546688,-4.71844018,-0.03318878,0.08524189,-0.38384533,-0.27967738,-0.02553251
1732337253.90603256,2341,535653.90603256,22.30404312,114.18035971,5.35372757,39.84468175,-3.27716277,1.73911436,-4.80560894,-0.10411495,0.07697511,-0.36046264,-0.30237278,-0.01931065
